date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend,Volatility_Trend_actionable,typical_spread_in_points,weighted_avg_execution_spread_$,PnL_per_lot,total_profit,total_volume
2021-11-05 04:00:00,1795.54,1796.85,1792.16,1795.79,34.47932270739834,0.0,0.0,0.002616953843406742,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-05 08:00:00,1795.77,1800.06,1794.03,1795.21,34.56606473657547,0.0,0.0,0.003361147806892846,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-05 12:00:00,1795.1,1803.58,1784.81,1799.19,32.971127785761055,0.0,0.0,0.010516525568547902,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-05 16:00:00,1799.22,1815.41,1795.71,1813.64,25.963944310726177,0.0,0.0,0.010970591019708107,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-05 20:00:00,1813.56,1818.19,1812.32,1817.97,25.13096430560578,0.0,0.0,0.0032389423501369067,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-08 01:00:00,1817.57,1820.99,1812.88,1819.44,26.240076866784708,0.0,0.0,0.00447354485680238,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-08 05:00:00,1819.32,1821.4,1815.76,1816.7,32.8647741096525,0.0,0.0,0.003106137374983533,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-08 09:00:00,1816.67,1818.3,1812.36,1817.16,33.606339971001496,0.0,0.0,0.0032774945375091346,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-08 13:00:00,1817.19,1826.03,1814.94,1822.42,30.871560943970437,0.0,0.0,0.006110394833988957,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-08 17:00:00,1822.46,1826.4,1819.43,1825.6,34.64832076919929,0.0,0.0,0.0038308701076710987,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-08 21:00:00,1825.61,1826.2,1823.59,1824.19,41.95726860110496,0.0,0.0,0.0014312427683855075,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-09 01:00:00,1824.74,1827.12,1821.84,1822.95,41.01090188671765,0.0,0.0,0.002898168884204965,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-09 05:00:00,1822.98,1827.05,1821.82,1823.92,40.87019226918009,0.0,0.0,0.0028707556180083754,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-09 09:00:00,1823.87,1826.71,1819.11,1825.05,40.8007307842269,0.0,0.0,0.004177867198795091,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-09 13:00:00,1825.07,1830.23,1822.71,1826.19,38.04674984939978,0.0,0.0,0.0041257248821809185,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-09 17:00:00,1826.07,1831.26,1820.2,1830.2,37.232626148468256,0.0,0.0,0.006076255356554195,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-09 21:00:00,1830.2,1832.66,1828.8,1831.77,45.29838003458132,0.0,0.0,0.0021106736657918457,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-10 01:00:00,1831.91,1832.39,1827.01,1827.2,66.66140146269139,0.0,0.0,0.0029447019994417703,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-10 05:00:00,1827.12,1828.55,1824.1,1826.34,65.73589720262744,0.0,0.0,0.0024395592346911055,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-10 09:00:00,1826.32,1827.14,1822.89,1824.7,64.63392888409358,0.0,0.0,0.0023314626773968806,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-10 13:00:00,1824.59,1868.33,1822.06,1861.55,26.269063706077727,1.0,0.5,0.025394333885821532,,Low_Volatility,Low Volatility + Trend,Low Volatility + No Trend,,,,,
2021-11-10 17:00:00,1861.74,1862.42,1841.41,1846.52,28.549693960694636,1.0,0.0,0.011409734931384098,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2021-11-10 21:00:00,1846.5,1852.69,1844.44,1849.17,31.8850062285083,1.0,0.0,0.0044729023443429985,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2021-11-11 01:00:00,1849.38,1852.48,1842.81,1844.18,32.199447514334615,1.0,0.0,0.005247421058058114,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2021-11-11 05:00:00,1844.19,1855.6,1843.65,1852.2,33.13131180929543,1.0,0.0,0.006481707482439626,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2021-11-11 09:00:00,1852.19,1864.27,1851.71,1862.78,34.26497890780951,1.0,0.0,0.006782919571639158,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2021-11-11 13:00:00,1862.72,1865.89,1854.86,1859.78,35.435278608867044,1.0,0.0,0.005946540439709843,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2021-11-11 17:00:00,1859.75,1863.66,1858.79,1862.13,37.318615643211416,1.0,0.0,0.0026199839680653104,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2021-11-11 21:00:00,1862.14,1863.3,1861.5,1861.9,38.15059809499522,1.0,0.0,0.0009669621273166556,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2021-11-12 01:00:00,1861.74,1862.51,1855.6,1856.82,40.2730472663622,0.0,0.0,0.003723862901487434,,Low_Volatility,Low Volatility + No Trend,Low Volatility + Trend,,,,,
2021-11-12 05:00:00,1856.79,1860.02,1855.06,1857.69,41.2087913920216,0.0,0.0,0.0026737679643785302,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-12 09:00:00,1857.65,1859.76,1845.68,1846.08,42.56246754968842,0.0,0.0,0.007628624680334579,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-12 13:00:00,1846.33,1859.25,1845.14,1858.21,44.07254284542343,0.0,0.0,0.0076471162079841636,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-12 17:00:00,1858.17,1868.54,1858.17,1867.8,45.52832751483547,0.0,0.0,0.005580759564517719,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-12 21:00:00,1867.83,1867.9,1862.44,1864.38,66.0952207768782,0.0,0.0,0.002931638066192756,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-15 01:00:00,1866.53,1867.78,1857.15,1859.61,67.82407810187048,0.0,0.0,0.0057238241391378624,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-15 05:00:00,1859.58,1859.61,1856.37,1857.27,67.50482184873864,0.0,0.0,0.0017453417152830575,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-15 09:00:00,1857.2,1864.76,1856.26,1863.29,68.3713588079196,0.0,0.0,0.004579099910572872,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-15 13:00:00,1863.09,1870.3,1859.63,1860.57,67.37473505539835,0.0,0.0,0.0057377005103164845,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-15 17:00:00,1860.55,1865.66,1858.13,1865.66,66.54969017645669,0.0,0.0,0.004052461345546314,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-15 21:00:00,1865.67,1867.82,1861.97,1862.6,65.49714182045558,0.0,0.0,0.003141833649306868,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-16 01:00:00,1862.74,1868.81,1861.79,1867.38,64.51030692892948,0.0,0.0,0.0037705648864802058,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-16 05:00:00,1867.47,1868.2,1863.88,1865.0,63.66263434610027,0.0,0.0,0.002317745777625135,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-16 09:00:00,1864.98,1874.81,1862.23,1874.1,56.74872900340203,0.0,0.5,0.00675534171396655,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-16 13:00:00,1874.08,1877.15,1859.03,1859.41,53.44382437273338,0.0,0.5,0.009747018606477635,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-16 17:00:00,1859.3,1864.36,1849.61,1850.07,52.84252301060791,0.0,0.5,0.00797465411627316,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-16 21:00:00,1850.05,1852.41,1849.62,1850.32,57.48121359403364,0.0,0.5,0.0015084179453077882,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2021-11-17 01:00:00,1850.24,1856.02,1849.47,1855.83,55.97666657463907,0.0,0.5,0.003541555148231631,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
