date,symbol,volume,profit,PnL_per_lot,hour,day
2020-01-27 12:00:00,EURUSD,99.44,-1273.2,-12.8,12:00:00,2020-01-27
2020-01-27 12:00:00,GBPUSD,215.78,1094.81,5.07,12:00:00,2020-01-27
2020-01-27 12:00:00,USDJPY,15.47,214.03,13.84,12:00:00,2020-01-27
2020-01-27 12:00:00,XAUUSD,144.2,6059.62,42.02,12:00:00,2020-01-27
2020-01-27 16:00:00,EURUSD,335.79,-711.94,-2.12,16:00:00,2020-01-27
2020-01-27 16:00:00,GBPUSD,63.9,-1770.19,-27.7,16:00:00,2020-01-27
2020-01-27 16:00:00,USDJPY,16.52,-134.76,-8.16,16:00:00,2020-01-27
2020-01-27 16:00:00,XAUUSD,80.27,2808.05,34.98,16:00:00,2020-01-27
2020-01-27 20:00:00,EURUSD,18.9,-9526.96,-504.07,20:00:00,2020-01-27
2020-01-27 20:00:00,GBPUSD,88.74,4324.12,48.73,20:00:00,2020-01-27
2020-01-27 20:00:00,USDJPY,6.27,131.43,20.96,20:00:00,2020-01-27
2020-01-27 20:00:00,XAUUSD,29.23,544.2,18.62,20:00:00,2020-01-27
2020-01-28 00:00:00,EURUSD,89.71,-8707.14,-97.06,00:00:00,2020-01-28
2020-01-28 00:00:00,GBPUSD,7.17,150.26,20.96,00:00:00,2020-01-28
2020-01-28 00:00:00,USDJPY,10.51,-23.64,-2.25,00:00:00,2020-01-28
2020-01-28 00:00:00,XAUUSD,18.63,800.91,42.99,00:00:00,2020-01-28
2020-01-28 04:00:00,EURUSD,25.28,-78.03,-3.09,04:00:00,2020-01-28
2020-01-28 04:00:00,GBPUSD,7.46,-29.69,-3.98,04:00:00,2020-01-28
2020-01-28 04:00:00,USDJPY,2.35,-25.2,-10.72,04:00:00,2020-01-28
2020-01-28 04:00:00,XAUUSD,34.7,372.42,10.73,04:00:00,2020-01-28
2020-01-28 08:00:00,EURUSD,334.53,-1659.61,-4.96,08:00:00,2020-01-28
2020-01-28 08:00:00,GBPUSD,358.26,-27362.17,-76.38,08:00:00,2020-01-28
2020-01-28 08:00:00,USDJPY,48.73,271.19,5.57,08:00:00,2020-01-28
2020-01-28 08:00:00,XAUUSD,131.91,2948.95,22.36,08:00:00,2020-01-28
2020-01-28 12:00:00,EURUSD,779.38,-10419.21,-13.37,12:00:00,2020-01-28
2020-01-28 12:00:00,GBPUSD,251.25,6193.51,24.65,12:00:00,2020-01-28
2020-01-28 12:00:00,USDJPY,74.93,4031.46,53.8,12:00:00,2020-01-28
2020-01-28 12:00:00,XAUUSD,267.14,-25739.3,-96.35,12:00:00,2020-01-28
2020-01-28 16:00:00,EURUSD,839.22,-2004.47,-2.39,16:00:00,2020-01-28
2020-01-28 16:00:00,GBPUSD,102.63,2260.22,22.02,16:00:00,2020-01-28
2020-01-28 16:00:00,USDJPY,12.14,220.46,18.16,16:00:00,2020-01-28
2020-01-28 16:00:00,XAUUSD,94.95,2480.57,26.13,16:00:00,2020-01-28
2020-01-28 20:00:00,EURUSD,43.91,153.66,3.5,20:00:00,2020-01-28
2020-01-28 20:00:00,GBPUSD,42.5,-1882.61,-44.3,20:00:00,2020-01-28
2020-01-28 20:00:00,USDJPY,2.82,8.89,3.15,20:00:00,2020-01-28
2020-01-28 20:00:00,XAUUSD,38.37,1473.41,38.4,20:00:00,2020-01-28
2020-01-29 00:00:00,EURUSD,171.93,3092.74,17.99,00:00:00,2020-01-29
2020-01-29 00:00:00,GBPUSD,12.28,-26.38,-2.15,00:00:00,2020-01-29
2020-01-29 00:00:00,USDJPY,23.72,1136.94,47.93,00:00:00,2020-01-29
2020-01-29 00:00:00,XAUUSD,8.28,-903.29,-109.09,00:00:00,2020-01-29
2020-01-29 04:00:00,EURUSD,20.19,369.59,18.31,04:00:00,2020-01-29
2020-01-29 04:00:00,GBPUSD,5.36,-44.76,-8.35,04:00:00,2020-01-29
2020-01-29 04:00:00,USDJPY,9.66,102.59,10.62,04:00:00,2020-01-29
2020-01-29 04:00:00,XAUUSD,32.74,-496.27,-15.16,04:00:00,2020-01-29
2020-01-29 08:00:00,EURUSD,324.87,5007.51,15.41,08:00:00,2020-01-29
2020-01-29 08:00:00,GBPUSD,93.94,1048.27,11.16,08:00:00,2020-01-29
2020-01-29 08:00:00,USDJPY,19.66,266.76,13.57,08:00:00,2020-01-29
2020-01-29 08:00:00,XAUUSD,85.36,-975.01,-11.42,08:00:00,2020-01-29
2020-01-29 12:00:00,EURUSD,112.36,-543.83,-4.84,12:00:00,2020-01-29
2020-01-29 12:00:00,GBPUSD,95.56,-723.65,-7.57,12:00:00,2020-01-29
2020-01-29 12:00:00,USDJPY,13.19,-409.63,-31.06,12:00:00,2020-01-29
2020-01-29 12:00:00,XAUUSD,46.83,2202.4,47.03,12:00:00,2020-01-29
2020-01-29 16:00:00,EURUSD,187.7,278.63,1.48,16:00:00,2020-01-29
2020-01-29 16:00:00,GBPUSD,49.3,567.65,11.51,16:00:00,2020-01-29
2020-01-29 16:00:00,USDJPY,13.79,419.18,30.4,16:00:00,2020-01-29
2020-01-29 16:00:00,XAUUSD,38.1,445.29,11.69,16:00:00,2020-01-29
2020-01-29 20:00:00,EURUSD,83.8,1662.61,19.84,20:00:00,2020-01-29
2020-01-29 20:00:00,GBPUSD,29.89,-103.92,-3.48,20:00:00,2020-01-29
2020-01-29 20:00:00,USDJPY,18.13,538.88,29.72,20:00:00,2020-01-29
2020-01-29 20:00:00,XAUUSD,96.97,-859.56,-8.86,20:00:00,2020-01-29
2020-01-30 00:00:00,EURUSD,132.64,10590.06,79.84,00:00:00,2020-01-30
2020-01-30 00:00:00,GBPUSD,13.19,165.18,12.52,00:00:00,2020-01-30
2020-01-30 00:00:00,USDJPY,10.22,155.08,15.17,00:00:00,2020-01-30
2020-01-30 00:00:00,XAUUSD,57.13,-9938.06,-173.96,00:00:00,2020-01-30
2020-01-30 04:00:00,EURUSD,31.95,115.84,3.63,04:00:00,2020-01-30
2020-01-30 04:00:00,GBPUSD,8.97,-135.64,-15.12,04:00:00,2020-01-30
2020-01-30 04:00:00,USDJPY,10.35,5.56,0.54,04:00:00,2020-01-30
2020-01-30 04:00:00,XAUUSD,20.48,471.42,23.02,04:00:00,2020-01-30
2020-01-30 08:00:00,EURUSD,235.63,2298.28,9.75,08:00:00,2020-01-30
2020-01-30 08:00:00,GBPUSD,151.52,-544.63,-3.59,08:00:00,2020-01-30
2020-01-30 08:00:00,USDJPY,27.25,198.61,7.29,08:00:00,2020-01-30
2020-01-30 08:00:00,XAUUSD,81.69,-7277.05,-89.08,08:00:00,2020-01-30
2020-01-30 12:00:00,EURUSD,315.9,-9361.2,-29.63,12:00:00,2020-01-30
2020-01-30 12:00:00,GBPUSD,497.61,20740.84,41.68,12:00:00,2020-01-30
2020-01-30 12:00:00,USDJPY,34.82,-1177.18,-33.81,12:00:00,2020-01-30
2020-01-30 12:00:00,XAUUSD,89,-7180.14,-80.68,12:00:00,2020-01-30
2020-01-30 16:00:00,EURUSD,150.22,1592.13,10.6,16:00:00,2020-01-30
2020-01-30 16:00:00,GBPUSD,88.27,-2866.21,-32.47,16:00:00,2020-01-30
2020-01-30 16:00:00,USDJPY,23.9,193.17,8.08,16:00:00,2020-01-30
2020-01-30 16:00:00,XAUUSD,154.14,4626.97,30.02,16:00:00,2020-01-30
2020-01-30 20:00:00,EURUSD,33.81,-163.9,-4.85,20:00:00,2020-01-30
2020-01-30 20:00:00,GBPUSD,26.3,103.19,3.92,20:00:00,2020-01-30
2020-01-30 20:00:00,USDJPY,13.09,58.28,4.45,20:00:00,2020-01-30
2020-01-30 20:00:00,XAUUSD,96.02,5018.71,52.27,20:00:00,2020-01-30
2020-01-31 00:00:00,EURUSD,97.29,-1916.98,-19.7,00:00:00,2020-01-31
2020-01-31 00:00:00,GBPUSD,17.31,-325.5,-18.8,00:00:00,2020-01-31
2020-01-31 00:00:00,USDJPY,31.51,-410.47,-13.03,00:00:00,2020-01-31
2020-01-31 00:00:00,XAUUSD,20.86,3608.02,172.96,00:00:00,2020-01-31
2020-01-31 04:00:00,EURUSD,32.53,-180.27,-5.54,04:00:00,2020-01-31
2020-01-31 04:00:00,GBPUSD,13.13,-207.6,-15.81,04:00:00,2020-01-31
2020-01-31 04:00:00,USDJPY,2.36,-14.72,-6.24,04:00:00,2020-01-31
2020-01-31 04:00:00,XAUUSD,10.87,-344.75,-31.72,04:00:00,2020-01-31
2020-01-31 08:00:00,EURUSD,156.24,-4164.15,-26.65,08:00:00,2020-01-31
2020-01-31 08:00:00,GBPUSD,137.58,1595.2,11.59,08:00:00,2020-01-31
2020-01-31 08:00:00,USDJPY,13.39,-330.06,-24.65,08:00:00,2020-01-31
2020-01-31 08:00:00,XAUUSD,92.14,3622.01,39.31,08:00:00,2020-01-31
2020-01-31 12:00:00,EURUSD,507.43,-20895.85,-41.18,12:00:00,2020-01-31
2020-01-31 12:00:00,GBPUSD,67.29,4694.74,69.77,12:00:00,2020-01-31
2020-01-31 12:00:00,USDJPY,7.04,22.59,3.21,12:00:00,2020-01-31
2020-01-31 12:00:00,XAUUSD,55.59,1455.92,26.19,12:00:00,2020-01-31
2020-01-31 16:00:00,EURUSD,426.46,20048.5,47.01,16:00:00,2020-01-31
2020-01-31 16:00:00,GBPUSD,158.72,-11676.22,-73.56,16:00:00,2020-01-31
2020-01-31 16:00:00,USDJPY,41.56,-617.36,-14.85,16:00:00,2020-01-31
2020-01-31 16:00:00,XAUUSD,326.81,-13885.29,-42.49,16:00:00,2020-01-31
2020-01-31 20:00:00,EURUSD,116.82,-910.5,-7.79,20:00:00,2020-01-31
2020-01-31 20:00:00,GBPUSD,31.89,-2629.2,-82.45,20:00:00,2020-01-31
2020-01-31 20:00:00,USDJPY,32.39,-2452.79,-75.73,20:00:00,2020-01-31
2020-01-31 20:00:00,XAUUSD,97.71,-14210.96,-145.44,20:00:00,2020-01-31
2020-02-03 00:00:00,EURUSD,35.87,234.83,6.55,00:00:00,2020-02-03
2020-02-03 00:00:00,GBPUSD,12.59,-1025.99,-81.49,00:00:00,2020-02-03
2020-02-03 00:00:00,USDJPY,24.74,623.94,25.22,00:00:00,2020-02-03
2020-02-03 00:00:00,XAUUSD,78.86,4229.65,53.63,00:00:00,2020-02-03
2020-02-03 04:00:00,EURUSD,21.2,44.25,2.09,04:00:00,2020-02-03
2020-02-03 04:00:00,GBPUSD,52.22,181.39,3.47,04:00:00,2020-02-03
2020-02-03 04:00:00,USDJPY,7.56,66.45,8.79,04:00:00,2020-02-03
2020-02-03 04:00:00,XAUUSD,28.91,1226.64,42.43,04:00:00,2020-02-03
2020-02-03 08:00:00,EURUSD,233.56,-162.12,-0.69,08:00:00,2020-02-03
2020-02-03 08:00:00,GBPUSD,213.54,2684.76,12.57,08:00:00,2020-02-03
2020-02-03 08:00:00,USDJPY,46.94,-247.63,-5.28,08:00:00,2020-02-03
2020-02-03 08:00:00,XAUUSD,154.78,5081.72,32.83,08:00:00,2020-02-03
2020-02-03 12:00:00,EURUSD,131.28,-1571.47,-11.97,12:00:00,2020-02-03
2020-02-03 12:00:00,GBPUSD,53.7,2350.16,43.76,12:00:00,2020-02-03
2020-02-03 12:00:00,USDJPY,5.12,-8.06,-1.57,12:00:00,2020-02-03
2020-02-03 12:00:00,XAUUSD,55.66,-421.7,-7.58,12:00:00,2020-02-03
2020-02-03 16:00:00,EURUSD,168.21,440.17,2.62,16:00:00,2020-02-03
2020-02-03 16:00:00,GBPUSD,116.03,-3229.33,-27.83,16:00:00,2020-02-03
2020-02-03 16:00:00,USDJPY,28.87,437.51,15.15,16:00:00,2020-02-03
2020-02-03 16:00:00,XAUUSD,145.31,5489.31,37.78,16:00:00,2020-02-03
2020-02-03 20:00:00,EURUSD,17.33,-107.57,-6.21,20:00:00,2020-02-03
2020-02-03 20:00:00,GBPUSD,18.71,-375.51,-20.07,20:00:00,2020-02-03
2020-02-03 20:00:00,USDJPY,9.87,204.87,20.76,20:00:00,2020-02-03
2020-02-03 20:00:00,XAUUSD,20.21,663.15,32.81,20:00:00,2020-02-03
2020-02-04 00:00:00,EURUSD,18.21,-316.46,-17.38,00:00:00,2020-02-04
2020-02-04 00:00:00,GBPUSD,21.81,541.94,24.85,00:00:00,2020-02-04
2020-02-04 00:00:00,USDJPY,6.46,-101.61,-15.73,00:00:00,2020-02-04
2020-02-04 00:00:00,XAUUSD,35.66,708.46,19.87,00:00:00,2020-02-04
2020-02-04 04:00:00,EURUSD,24.9,283.81,11.4,04:00:00,2020-02-04
2020-02-04 04:00:00,GBPUSD,104.1,2123.57,20.4,04:00:00,2020-02-04
2020-02-04 04:00:00,USDJPY,12.17,95.77,7.87,04:00:00,2020-02-04
2020-02-04 04:00:00,XAUUSD,17.72,81.15,4.58,04:00:00,2020-02-04
2020-02-04 08:00:00,EURUSD,166.71,-799.21,-4.79,08:00:00,2020-02-04
2020-02-04 08:00:00,GBPUSD,228.96,3360.83,14.68,08:00:00,2020-02-04
2020-02-04 08:00:00,USDJPY,51.4,41.27,0.8,08:00:00,2020-02-04
2020-02-04 08:00:00,XAUUSD,184.79,-35119.21,-190.05,08:00:00,2020-02-04
2020-02-04 12:00:00,EURUSD,253.93,-314.64,-1.24,12:00:00,2020-02-04
2020-02-04 12:00:00,GBPUSD,108.55,1440.19,13.27,12:00:00,2020-02-04
2020-02-04 12:00:00,USDJPY,35.75,-708.01,-19.8,12:00:00,2020-02-04
2020-02-04 12:00:00,XAUUSD,94.49,122.16,1.29,12:00:00,2020-02-04
2020-02-04 16:00:00,EURUSD,119.69,57.2,0.48,16:00:00,2020-02-04
2020-02-04 16:00:00,GBPUSD,41.02,-970.89,-23.67,16:00:00,2020-02-04
2020-02-04 16:00:00,USDJPY,30.89,-1846.81,-59.79,16:00:00,2020-02-04
2020-02-04 16:00:00,XAUUSD,114.83,-9017.59,-78.53,16:00:00,2020-02-04
2020-02-04 20:00:00,EURUSD,7.32,300.39,41.04,20:00:00,2020-02-04
2020-02-04 20:00:00,GBPUSD,22.31,2096.52,93.97,20:00:00,2020-02-04
2020-02-04 20:00:00,USDJPY,6.06,134.63,22.22,20:00:00,2020-02-04
2020-02-04 20:00:00,XAUUSD,43.67,1646.53,37.7,20:00:00,2020-02-04
2020-02-05 00:00:00,EURUSD,5.33,3.98,0.75,00:00:00,2020-02-05
2020-02-05 00:00:00,GBPUSD,6.78,38.53,5.68,00:00:00,2020-02-05
2020-02-05 00:00:00,USDJPY,15.1,308.56,20.43,00:00:00,2020-02-05
2020-02-05 00:00:00,XAUUSD,54.09,-2584.31,-47.78,00:00:00,2020-02-05
2020-02-05 04:00:00,EURUSD,9.69,186.64,19.26,04:00:00,2020-02-05
2020-02-05 04:00:00,GBPUSD,10.89,-308.59,-28.34,04:00:00,2020-02-05
2020-02-05 04:00:00,USDJPY,3.37,21.05,6.25,04:00:00,2020-02-05
2020-02-05 04:00:00,XAUUSD,40.87,2522.14,61.71,04:00:00,2020-02-05
2020-02-05 08:00:00,EURUSD,287.02,1481.71,5.16,08:00:00,2020-02-05
2020-02-05 08:00:00,GBPUSD,238.65,1697.72,7.11,08:00:00,2020-02-05
2020-02-05 08:00:00,USDJPY,93.83,-4428.45,-47.2,08:00:00,2020-02-05
2020-02-05 08:00:00,XAUUSD,396.65,13591.85,34.27,08:00:00,2020-02-05
2020-02-05 12:00:00,EURUSD,50.29,-729.03,-14.5,12:00:00,2020-02-05
2020-02-05 12:00:00,GBPUSD,110.18,-2436.75,-22.12,12:00:00,2020-02-05
2020-02-05 12:00:00,USDJPY,9.01,103.06,11.44,12:00:00,2020-02-05
2020-02-05 12:00:00,XAUUSD,95.29,1461.62,15.34,12:00:00,2020-02-05
2020-02-05 16:00:00,EURUSD,130.98,-4150.03,-31.68,16:00:00,2020-02-05
2020-02-05 16:00:00,GBPUSD,86.67,-3838.8,-44.29,16:00:00,2020-02-05
2020-02-05 16:00:00,USDJPY,12.21,210.47,17.24,16:00:00,2020-02-05
2020-02-05 16:00:00,XAUUSD,99.07,-3103.6,-31.33,16:00:00,2020-02-05
2020-02-05 20:00:00,EURUSD,15.22,-69.19,-4.55,20:00:00,2020-02-05
2020-02-05 20:00:00,GBPUSD,9.6,104.31,10.87,20:00:00,2020-02-05
2020-02-05 20:00:00,USDJPY,3.41,108.68,31.87,20:00:00,2020-02-05
2020-02-05 20:00:00,XAUUSD,12.39,-41.83,-3.38,20:00:00,2020-02-05
2020-02-06 00:00:00,EURUSD,101.64,-6445.61,-63.42,00:00:00,2020-02-06
2020-02-06 00:00:00,GBPUSD,8.15,44.96,5.52,00:00:00,2020-02-06
2020-02-06 00:00:00,USDJPY,33.66,-1180.13,-35.06,00:00:00,2020-02-06
2020-02-06 00:00:00,XAUUSD,52.96,676.59,12.78,00:00:00,2020-02-06
2020-02-06 04:00:00,EURUSD,28.75,-6275.94,-218.29,04:00:00,2020-02-06
2020-02-06 04:00:00,GBPUSD,21,157.3,7.49,04:00:00,2020-02-06
2020-02-06 04:00:00,USDJPY,29.95,-2487.3,-83.05,04:00:00,2020-02-06
2020-02-06 04:00:00,XAUUSD,51.92,103.88,2,04:00:00,2020-02-06
2020-02-06 08:00:00,EURUSD,333.23,3103.32,9.31,08:00:00,2020-02-06
2020-02-06 08:00:00,GBPUSD,89.37,-77.51,-0.87,08:00:00,2020-02-06
2020-02-06 08:00:00,USDJPY,14.35,-333.52,-23.24,08:00:00,2020-02-06
2020-02-06 08:00:00,XAUUSD,52.83,-330.65,-6.26,08:00:00,2020-02-06
2020-02-06 12:00:00,EURUSD,89.99,-1145.2,-12.73,12:00:00,2020-02-06
2020-02-06 12:00:00,GBPUSD,96.29,-443.2,-4.6,12:00:00,2020-02-06
2020-02-06 12:00:00,USDJPY,12.62,-112.04,-8.88,12:00:00,2020-02-06
2020-02-06 12:00:00,XAUUSD,93.6,1295.7,13.84,12:00:00,2020-02-06
2020-02-06 16:00:00,EURUSD,208.76,-3807.22,-18.24,16:00:00,2020-02-06
2020-02-06 16:00:00,GBPUSD,219.82,1746.92,7.95,16:00:00,2020-02-06
2020-02-06 16:00:00,USDJPY,9.82,-117.74,-11.99,16:00:00,2020-02-06
2020-02-06 16:00:00,XAUUSD,65.47,148.33,2.27,16:00:00,2020-02-06
2020-02-06 20:00:00,EURUSD,53.63,1979.78,36.92,20:00:00,2020-02-06
2020-02-06 20:00:00,GBPUSD,32.06,453.94,14.16,20:00:00,2020-02-06
2020-02-06 20:00:00,USDJPY,2.09,4.98,2.38,20:00:00,2020-02-06
2020-02-06 20:00:00,XAUUSD,18.5,-2071.48,-111.97,20:00:00,2020-02-06
2020-02-07 00:00:00,EURUSD,14.33,-840.34,-58.64,00:00:00,2020-02-07
2020-02-07 00:00:00,GBPUSD,13.89,234.44,16.88,00:00:00,2020-02-07
2020-02-07 00:00:00,USDJPY,26.6,375.9,14.13,00:00:00,2020-02-07
2020-02-07 00:00:00,XAUUSD,64.4,-8402.22,-130.47,00:00:00,2020-02-07
2020-02-07 04:00:00,EURUSD,28.2,-648.74,-23,04:00:00,2020-02-07
2020-02-07 04:00:00,GBPUSD,19.1,78.98,4.14,04:00:00,2020-02-07
2020-02-07 04:00:00,USDJPY,3.56,-13.07,-3.67,04:00:00,2020-02-07
2020-02-07 04:00:00,XAUUSD,30.35,678.8,22.37,04:00:00,2020-02-07
2020-02-07 08:00:00,EURUSD,298.43,-15917.78,-53.34,08:00:00,2020-02-07
2020-02-07 08:00:00,GBPUSD,171.79,-3519.58,-20.49,08:00:00,2020-02-07
2020-02-07 08:00:00,USDJPY,16.81,-58.12,-3.46,08:00:00,2020-02-07
2020-02-07 08:00:00,XAUUSD,88.07,418.72,4.75,08:00:00,2020-02-07
2020-02-07 12:00:00,EURUSD,205.75,-155.2,-0.75,12:00:00,2020-02-07
2020-02-07 12:00:00,GBPUSD,82.42,1093.16,13.26,12:00:00,2020-02-07
2020-02-07 12:00:00,USDJPY,13.87,-151.18,-10.9,12:00:00,2020-02-07
2020-02-07 12:00:00,XAUUSD,58.06,-756.23,-13.02,12:00:00,2020-02-07
2020-02-07 16:00:00,EURUSD,221.34,-6606.13,-29.85,16:00:00,2020-02-07
2020-02-07 16:00:00,GBPUSD,292.18,-30072.03,-102.92,16:00:00,2020-02-07
2020-02-07 16:00:00,USDJPY,42.69,-1426.87,-33.42,16:00:00,2020-02-07
2020-02-07 16:00:00,XAUUSD,150.85,3094.96,20.52,16:00:00,2020-02-07
2020-02-07 20:00:00,EURUSD,15.79,-1429.41,-90.53,20:00:00,2020-02-07
2020-02-07 20:00:00,GBPUSD,80.27,-18612.89,-231.88,20:00:00,2020-02-07
2020-02-07 20:00:00,USDJPY,4.22,-26.44,-6.27,20:00:00,2020-02-07
2020-02-07 20:00:00,XAUUSD,26.94,815.99,30.29,20:00:00,2020-02-07
2020-02-10 00:00:00,EURUSD,92.43,3380.45,36.57,00:00:00,2020-02-10
2020-02-10 00:00:00,GBPUSD,8.76,-295.99,-33.79,00:00:00,2020-02-10
2020-02-10 00:00:00,USDJPY,12.37,131.97,10.67,00:00:00,2020-02-10
2020-02-10 00:00:00,XAUUSD,41.88,1244.3,29.71,00:00:00,2020-02-10
2020-02-10 04:00:00,EURUSD,99.59,341.05,3.42,04:00:00,2020-02-10
2020-02-10 04:00:00,GBPUSD,30.88,-230.77,-7.47,04:00:00,2020-02-10
2020-02-10 04:00:00,USDJPY,16.61,184.54,11.11,04:00:00,2020-02-10
2020-02-10 04:00:00,XAUUSD,42.78,-1476.23,-34.51,04:00:00,2020-02-10
2020-02-10 08:00:00,EURUSD,133.44,414.16,3.1,08:00:00,2020-02-10
2020-02-10 08:00:00,GBPUSD,155.11,5191.8,33.47,08:00:00,2020-02-10
2020-02-10 08:00:00,USDJPY,29.04,331.89,11.43,08:00:00,2020-02-10
2020-02-10 08:00:00,XAUUSD,129.4,372.77,2.88,08:00:00,2020-02-10
2020-02-10 12:00:00,EURUSD,36.08,-609.3,-16.89,12:00:00,2020-02-10
2020-02-10 12:00:00,GBPUSD,130.26,-2524.28,-19.38,12:00:00,2020-02-10
2020-02-10 12:00:00,USDJPY,13.03,131.56,10.1,12:00:00,2020-02-10
2020-02-10 12:00:00,XAUUSD,62.95,1490.18,23.67,12:00:00,2020-02-10
2020-02-10 16:00:00,EURUSD,398.48,-107393.39,-269.51,16:00:00,2020-02-10
2020-02-10 16:00:00,GBPUSD,91.42,-3779.95,-41.35,16:00:00,2020-02-10
2020-02-10 16:00:00,USDJPY,11.49,-559.54,-48.7,16:00:00,2020-02-10
2020-02-10 16:00:00,XAUUSD,41.07,-5921.68,-144.19,16:00:00,2020-02-10
2020-02-10 20:00:00,EURUSD,44.66,-3959.49,-88.66,20:00:00,2020-02-10
2020-02-10 20:00:00,GBPUSD,12.83,381.52,29.74,20:00:00,2020-02-10
2020-02-10 20:00:00,USDJPY,13.63,166.03,12.18,20:00:00,2020-02-10
2020-02-10 20:00:00,XAUUSD,84.44,5248.86,62.16,20:00:00,2020-02-10
2020-02-11 00:00:00,EURUSD,28.28,-262.41,-9.28,00:00:00,2020-02-11
