date,open,high,low,close,trend
2017.01.11,1.21776,1.22717,1.20373,1.22073,0
2017.01.12,1.22085,1.23163,1.21518,1.21572,0
2017.01.13,1.21555,1.22323,1.21207,1.21876,0
2017.01.16,1.19972,1.20845,1.19861,1.20442,0
2017.01.17,1.20384,1.24154,1.20166,1.24146,0
2017.01.18,1.24119,1.24136,1.22532,1.22595,0
2017.01.19,1.22596,1.23425,1.22524,1.23424,0
2017.01.20,1.23407,1.23804,1.22603,1.23737,0
2017.01.23,1.23743,1.25381,1.23686,1.25333,0
2017.01.24,1.25345,1.25431,1.24181,1.252,0
2017.01.25,1.25196,1.2638,1.24905,1.26287,0
2017.01.26,1.26325,1.26731,1.2556,1.25892,0
2017.01.27,1.25901,1.26052,1.25159,1.2546,0
2017.01.30,1.25704,1.25999,1.24656,1.24852,0
2017.01.31,1.24851,1.2596,1.24116,1.25761,0
2017.02.01,1.25747,1.26795,1.25426,1.26548,0
2017.02.02,1.26526,1.27058,1.25175,1.25266,0
2017.02.03,1.25222,1.25377,1.24562,1.24806,0
2017.02.06,1.24847,1.24978,1.24268,1.24637,0
2017.02.07,1.24628,1.25464,1.23461,1.25051,0
2017.02.08,1.25074,1.25493,1.24745,1.25363,0
2017.02.09,1.25334,1.25819,1.24909,1.24939,0
2017.02.10,1.24878,1.25213,1.24394,1.24839,0
2017.02.13,1.2481,1.25393,1.24794,1.25258,0
2017.02.14,1.25219,1.25479,1.24418,1.24654,0
2017.02.15,1.24628,1.24807,1.23828,1.24511,0
2017.02.16,1.24578,1.25232,1.2454,1.24871,0
2017.02.17,1.24878,1.25109,1.23878,1.2405,0
2017.02.20,1.24039,1.24823,1.24039,1.24609,0
2017.02.21,1.24598,1.24803,1.24015,1.24724,0
